Potential energy (Ha)	Kinetic Energy (Ha)	Pressure (GPa)
-630.8453163260        	0.7755612311		39070.0570642594
-630.8438645540        	0.7755612311		39069.3641760342
-630.8456906347        	0.7755612311		39065.3993257401
-630.8470286112        	0.7755612311		39061.7534343796
-630.8484799435        	0.7755612311		39058.0875315724
-630.8523616953        	0.7755612311		39052.8224534984
-630.8509554396        	0.7755612311		39049.2609476125
-630.8432873589        	0.7755612311		39049.4694531504
-630.8405168799        	0.7755612311		39052.1442893168
-630.8486019857        	0.7755612311		39055.5396161191
-630.8662088205        	0.7755612311		39059.4833503546
-630.8774238810        	0.7755612311		39065.7152663392
-630.8794821381        	0.7755612311		39072.3964783876
-630.8869222585        	0.7755612311		39074.2685285540
-630.8996618366        	0.7755612311		39072.8079661610
-630.9037006032        	0.7755612311		39071.1190784982
-630.9025229699        	0.7755612311		39065.3658695744
-630.9066670457        	0.7755612311		39051.9528209279
-630.9125638799        	0.7755612311		39035.3223170501
-630.9119341451        	0.7755612311		39022.7019462740
-630.9102936894        	0.7755612311		39014.9775620066
-630.9098168083        	0.7755612311		39010.7811067439
-630.8975735853        	0.7755612311		39011.4174851949
-630.8809772990        	0.7755612311		39011.6917273850
-630.8815118436        	0.7755612311		39005.0875100054
-630.8956883189        	0.7755612311		38995.5183977295
-630.9056284961        	0.7755612311		38990.3604147788
-630.8986701110        	0.7755612311		38993.7600259722
-630.8698515289        	0.7755612311		39006.5862053622
-630.8295832765        	0.7755612311		39025.5568741768
-630.8097600518        	0.7755612311		39038.7545400029
-630.8311757466        	0.7755612311		39037.2281110119
-630.8681612889        	0.7755612311		39027.0031504021
-630.8865513085        	0.7755612311		39019.5167876632
-630.8723175869        	0.7755612311		39021.8743758091
-630.8306748642        	0.7755612311		39034.1042582951
-630.7768062188        	0.7755612311		39050.7051649766
-630.7336553656        	0.7755612311		39062.7664913747
-630.7438078220        	0.7755612311		39055.9001502053
-630.8067762363        	0.7755612311		39034.3395634048
-630.8584264174        	0.7755612311		39022.3152196457
-630.8622669824        	0.7755612311		39031.6136835672
-630.8249860243        	0.7755612311		39057.0913465415
-630.7695884075        	0.7755612311		39087.6957210427
-630.7184144561        	0.7755612311		39113.8237140076
-630.6820795013        	0.7755612311		39131.2359727121
-630.6693538891        	0.7755612311		39137.1806382903
-630.6833264850        	0.7755612311		39132.5379766324
-630.7105161553        	0.7755612311		39122.4332800423
-630.7415508815        	0.7755612311		39110.0987759006
-630.7760287695        	0.7755612311		39097.2011006231
-630.8031571341        	0.7755612311		39087.9246701210
-630.7990908912        	0.7755612311		39089.4690230524
-630.7620857206        	0.7755612311		39101.8708718884
-630.7306118936        	0.7755612311		39110.1833743645
-630.7480851852        	0.7755612311		39098.9174521701
-630.7934547976        	0.7755612311		39076.2680031299
-630.8205287161        	0.7755612311		39060.6031642650
-630.8207490542        	0.7755612311		39056.5141143345
-630.8049501573        	0.7755612311		39059.5136401957
-630.7895110156        	0.7755612311		39064.5920162521
-630.7823071714        	0.7755612311		39069.3955577920
-630.7740566318        	0.7755612311		39076.4923753843
-630.7658403075        	0.7755612311		39083.7764927171
-630.7713544894        	0.7755612311		39082.8705397609
-630.7935472726        	0.7755612311		39070.1094130038
-630.8147255600        	0.7755612311		39053.6843236361
-630.8187687088        	0.7755612311		39045.2495093498
-630.8119006635        	0.7755612311		39047.5314227272
-630.8124126972        	0.7755612311		39054.6414935986
-630.8224844262        	0.7755612311		39064.1207002042
-630.8180114245        	0.7755612311		39079.5949127783
-630.8019786112        	0.7755612311		39095.5094404413
-630.8009502278        	0.7755612311		39100.3537696720
-630.8271967987        	0.7755612311		39091.9614483032
-630.8599325306        	0.7755612311		39080.9543028878
-630.8684025645        	0.7755612311		39079.0376898915
-630.8485428931        	0.7755612311		39086.4676211006
-630.8367340822        	0.7755612311		39087.4466202464
-630.8757802119        	0.7755612311		39066.4610744873
-630.9359423053        	0.7755612311		39035.1792411689
-630.9729270291        	0.7755612311		39013.6091786335
-630.9731657811        	0.7755612311		39010.1639927121
-630.9421268873        	0.7755612311		39021.7887871599
-630.9021639673        	0.7755612311		39038.8934452482
-630.8753619235        	0.7755612311		39052.3042341224
-630.8709838216        	0.7755612311		39058.0694268274
-630.8791774228        	0.7755612311		39057.2716447007
-630.8767861745        	0.7755612311		39056.9467503523
-630.8464858681        	0.7755612311		39064.6862585663
-630.7948946265        	0.7755612311		39078.7793109558
-630.7524713269        	0.7755612311		39089.1588980424
-630.7442288692        	0.7755612311		39086.1096900641
-630.7606527263        	0.7755612311		39073.9769400573
-630.7750895447        	0.7755612311		39062.9723864804
-630.7834650498        	0.7755612311		39056.3838899503
-630.7989515490        	0.7755612311		39051.4531090045
-630.8282909917        	0.7755612311		39046.5437497941
-630.8572985522        	0.7755612311		39044.1748090048
-630.8720486722        	0.7755612311		39046.2191784189
-630.8771292958        	0.7755612311		39050.3080007978
-630.8721669411        	0.7755612311		39056.3482890030
-630.8516362617        	0.7755612311		39065.3824022666
-630.8248873335        	0.7755612311		39072.5946913115
-630.8107765003        	0.7755612311		39072.3943578404
-630.8136153923        	0.7755612311		39066.2261999780
-630.8178698926        	0.7755612311		39063.0118652729
-630.8089689618        	0.7755612311		39068.4725570924
-630.7951005634        	0.7755612311		39078.8489111642
-630.7918384278        	0.7755612311		39088.0428610020
-630.7957615743        	0.7755612311		39094.0135554773
-630.8039933411        	0.7755612311		39094.9168831518
-630.8133660097        	0.7755612311		39091.6189094702
-630.8150974681        	0.7755612311		39088.1648127175
-630.8160654710        	0.7755612311		39083.9277946087
-630.8221994880        	0.7755612311		39077.4820197958
-630.8275393355        	0.7755612311		39070.6843914752
-630.8292490008        	0.7755612311		39066.3634798028
-630.8187444967        	0.7755612311		39068.1054788192
-630.7936463410        	0.7755612311		39076.0591347793
-630.7715140474        	0.7755612311		39084.6616808227
-630.7701741561        	0.7755612311		39087.2326351751
-630.7769795147        	0.7755612311		39087.5805594612
-630.7772418413        	0.7755612311		39089.3020230916
-630.7709150857        	0.7755612311		39092.0988911651
-630.7625387703        	0.7755612311		39093.2371585959
-630.7603805346        	0.7755612311		39091.0488797741
-630.7689029154        	0.7755612311		39085.2510995866
-630.7833949367        	0.7755612311		39077.8646370131
-630.7979120990        	0.7755612311		39071.3541845617
-630.8054942245        	0.7755612311		39068.5983061228
-630.8018818238        	0.7755612311		39070.7463299535
-630.7869091044        	0.7755612311		39076.6176962022
-630.7651531950        	0.7755612311		39084.6721619761
-630.7454848372        	0.7755612311		39094.7979769688
-630.7341528983        	0.7755612311		39106.7554487471
-630.7330418475        	0.7755612311		39118.4211819567
-630.7424565916        	0.7755612311		39125.8921015639
-630.7514500712        	0.7755612311		39130.5247493419
-630.7435277531        	0.7755612311		39137.8283601636
-630.7283852208        	0.7755612311		39144.8932626097
-630.7422751221        	0.7755612311		39139.3438300835
-630.7857752516        	0.7755612311		39122.2776462014
-630.8208501306        	0.7755612311		39108.1537500955
-630.8295360057        	0.7755612311		39103.9581589198
-630.8227426335        	0.7755612311		39105.6804719406
-630.8124411827        	0.7755612311		39107.6329825768
-630.7911377677        	0.7755612311		39110.5250852347
-630.7605930127        	0.7755612311		39115.4529962990
-630.7495083314        	0.7755612311		39115.3136964118
-630.7756105485        	0.7755612311		39104.5341939764
-630.8246490147        	0.7755612311		39084.0291920028
-630.8672398081        	0.7755612311		39062.9786905938
-630.8808344005        	0.7755612311		39051.0249829394
-630.8571035509        	0.7755612311		39052.6515740485
-630.8018561454        	0.7755612311		39067.1446399167
-630.7379368519        	0.7755612311		39086.8513416316
-630.6938686452        	0.7755612311		39100.1328758815
-630.6883800717        	0.7755612311		39097.3512212324
-630.7089023755        	0.7755612311		39082.2399562175
-630.7292736742        	0.7755612311		39065.9912477352
-630.7449270231        	0.7755612311		39053.0580970170
-630.7589029083        	0.7755612311		39044.6606546622
-630.7716351543        	0.7755612311		39042.1392486584
-630.7815666883        	0.7755612311		39044.1032975674
-630.7881285194        	0.7755612311		39047.4409417098
-630.7967474672        	0.7755612311		39047.7085154678
-630.8092660392        	0.7755612311		39044.2712024588
-630.8184006428        	0.7755612311		39041.8025653014
-630.8152310546        	0.7755612311		39045.0307931501
-630.8023581349        	0.7755612311		39054.1989077979
-630.7912912651        	0.7755612311		39064.1061722625
-630.7844969487        	0.7755612311		39072.5734289285
-630.7792976185        	0.7755612311		39078.8573997758
-630.7857637786        	0.7755612311		39078.4820196459
-630.8171739876        	0.7755612311		39067.0001081921
-630.8528816036        	0.7755612311		39053.3654360050
-630.8646731316        	0.7755612311		39047.9930762713
-630.8532419052        	0.7755612311		39050.9981684928
-630.8352384666        	0.7755612311		39057.6332441891
-630.8194766767        	0.7755612311		39065.0980790229
-630.7995573763        	0.7755612311		39075.0792827628
-630.7757306541        	0.7755612311		39086.7117813123
-630.7715578125        	0.7755612311		39092.4161081446
-630.7868123279        	0.7755612311		39092.6286391456
-630.7926733001        	0.7755612311		39096.1715323105
-630.7824079011        	0.7755612311		39104.9931936021
-630.7719629395        	0.7755612311		39113.9120074317
-630.7764850941        	0.7755612311		39117.5002091377
-630.7904763516        	0.7755612311		39116.9910432249
-630.8011781467        	0.7755612311		39116.6021728954
-630.8091062205        	0.7755612311		39115.8851831239
-630.8262002911        	0.7755612311		39110.7179860856
-630.8523092243        	0.7755612311		39101.2327118738
-630.8651550035        	0.7755612311		39094.6893519208
-630.8512599320        	0.7755612311		39095.5923952228
-630.8208532573        	0.7755612311		39101.3243287317
-630.7935293258        	0.7755612311		39106.2458165754
-630.7874242692        	0.7755612311		39106.5857460169
-630.7964640469        	0.7755612311		39103.1975672899
-630.8064429779        	0.7755612311		39098.5842179351
-630.8118290581        	0.7755612311		39094.3740953687
-630.8189516826        	0.7755612311		39088.6557041023
-630.8353767189        	0.7755612311		39078.1638704828
-630.8585804075        	0.7755612311		39063.3962836237
-630.8802585392        	0.7755612311		39048.2779225901
-630.8867171439        	0.7755612311		39039.4364341961
-630.8614064362        	0.7755612311		39043.4929028531
-630.8071277827        	0.7755612311		39058.6084918395
-630.7478233470        	0.7755612311		39074.5810706544
-630.7122282928        	0.7755612311		39079.7604015930
-630.7164529345        	0.7755612311		39068.7858770520
-630.7432460636        	0.7755612311		39049.1523048725
-630.7632598256        	0.7755612311		39033.6235357303
-630.7584834488        	0.7755612311		39028.4438378068
-630.7348496301        	0.7755612311		39032.1047283925
-630.7200361009        	0.7755612311		39037.6484704424
-630.7302452821        	0.7755612311		39039.6401150061
-630.7424011060        	0.7755612311		39043.5978717024
-630.7339181394        	0.7755612311		39054.6796500496
-630.7126722371        	0.7755612311		39069.5239963415
-630.6938821997        	0.7755612311		39083.7974682470
-630.6849226258        	0.7755612311		39093.8402978870
-630.6990687754        	0.7755612311		39093.6821008637
-630.7444113180        	0.7755612311		39078.8502469917
-630.8041363549        	0.7755612311		39056.1553270757
-630.8574803981        	0.7755612311		39034.4632794521
-630.8964013101        	0.7755612311		39019.1614379634
-630.9162759053        	0.7755612311		39012.8860336928
-630.9061243810        	0.7755612311		39020.3562710762
-630.8585619768        	0.7755612311		39043.7821588931
-630.7942045421        	0.7755612311		39074.2502825011
-630.7625498779        	0.7755612311		39091.8992483131
-630.7807143556        	0.7755612311		39088.4923783932
-630.8153407061        	0.7755612311		39074.9800731776
-630.8407902560        	0.7755612311		39060.8503780996
-630.8532741771        	0.7755612311		39046.8581072344
-630.8512641951        	0.7755612311		39034.7694529970
-630.8343887071        	0.7755612311		39028.8817408306
-630.8143067986        	0.7755612311		39030.0910448833
-630.8013705285        	0.7755612311		39036.3250272379
-630.7870040185        	0.7755612311		39048.1088367342
-630.7608728104        	0.7755612311		39065.8693852880
-630.7300930255        	0.7755612311		39084.2270779053
-630.7143905150        	0.7755612311		39093.4924143218
-630.7317011723        	0.7755612311		39085.2981987100
-630.7681424770        	0.7755612311		39065.8791335973
-630.7937351917        	0.7755612311		39049.2983162039
-630.7993298730        	0.7755612311		39041.1891097752
-630.7950064895        	0.7755612311		39038.8478067679
-630.7878158444        	0.7755612311		39039.0787714904
-630.7765758540        	0.7755612311		39042.1644473639
-630.7622243436        	0.7755612311		39049.0504704335
-630.7549511668        	0.7755612311		39056.5599909389
-630.7646791903        	0.7755612311		39060.6870487656
-630.7782897902        	0.7755612311		39065.4793268948
-630.7787142236        	0.7755612311		39076.8865068893
-630.7724328327        	0.7755612311		39091.6826926053
-630.7725064589        	0.7755612311		39103.2783018433
-630.7867771518        	0.7755612311		39105.9096479418
-630.8175957723        	0.7755612311		39097.2516844405
-630.8577238230        	0.7755612311		39081.3265921764
-630.8905918149        	0.7755612311		39065.9456261524
-630.9008968248        	0.7755612311		39057.0462522728
-630.8976558624        	0.7755612311		39051.8302805808
-630.8957749243        	0.7755612311		39045.1361961970
-630.8957800517        	0.7755612311		39036.9367327695
-630.8853032421        	0.7755612311		39033.6082807418
-630.8572108796        	0.7755612311		39041.8288773890
-630.8123921794        	0.7755612311		39062.6110459590
-630.7619360923        	0.7755612311		39089.6341865423
-630.7304464377        	0.7755612311		39111.2497867043
-630.7322159969        	0.7755612311		39120.0581525316
-630.7595834525        	0.7755612311		39116.0530000640
-630.7876268832        	0.7755612311		39105.9717742300
-630.7913491577        	0.7755612311		39100.5404666765
-630.7677227292        	0.7755612311		39104.2909149801
-630.7283090413        	0.7755612311		39113.0586985510
-630.7044994193        	0.7755612311		39115.1940495798
-630.7224075120        	0.7755612311		39101.1204478312
-630.7691034489        	0.7755612311		39076.6524191018
-630.8181696389        	0.7755612311		39053.6062536785
-630.8478859430        	0.7755612311		39041.5264032816
-630.8515882210        	0.7755612311		39042.2402461427
-630.8387640692        	0.7755612311		39051.0810572667
-630.8209274023        	0.7755612311		39063.1671133846
-630.8100922059        	0.7755612311		39075.2748050734
-630.8096959722        	0.7755612311		39085.2932171353
-630.8145119524        	0.7755612311		39092.3434636416
-630.8226605389        	0.7755612311		39093.7762785259
-630.8290859699        	0.7755612311		39089.0950286780
-630.8221178599        	0.7755612311		39082.4519608348
-630.8077465165        	0.7755612311		39075.2604190123
-630.7998421299        	0.7755612311		39066.4762237282
-630.8024028040        	0.7755612311		39057.7435009788
-630.8125573427        	0.7755612311		39052.1160088239
-630.8179458082        	0.7755612311		39053.6939514983
-630.8089458165        	0.7755612311		39063.0756011733
-630.7875147514        	0.7755612311		39076.4642983848
-630.7631560397        	0.7755612311		39088.7682457979
-630.7406608787        	0.7755612311		39098.0758765736
-630.7112829560        	0.7755612311		39108.3147613026
-630.6747560053        	0.7755612311		39119.2188333608
-630.6535741726        	0.7755612311		39122.6931908744
-630.6613846464        	0.7755612311		39113.9738750709
-630.6922145821        	0.7755612311		39096.6607646451
-630.7326079312        	0.7755612311		39076.7899629822
-630.7697438322        	0.7755612311		39059.4355273540
-630.7967460062        	0.7755612311		39047.5198299987
-630.8071208059        	0.7755612311		39042.6275361227
-630.7999494642        	0.7755612311		39044.7661309050
-630.7839166119        	0.7755612311		39052.1728971252
-630.7742008034        	0.7755612311		39059.1987867963
-630.7785491208        	0.7755612311		39062.3543280786
-630.7976778686        	0.7755612311		39060.4581161091
-630.8302723888        	0.7755612311		39053.4183123305
-630.8742208729        	0.7755612311		39040.3242085352
-630.9218301438        	0.7755612311		39025.0601408615
-630.9563291478        	0.7755612311		39014.6530608707
-630.9628951200        	0.7755612311		39015.2052839841
-630.9377161907        	0.7755612311		39028.4098848341
-630.8869525234        	0.7755612311		39050.8697043740
-630.8346475071        	0.7755612311		39071.0747616456
-630.8066923927        	0.7755612311		39077.5576075659
-630.8028681975        	0.7755612311		39070.7178753212
-630.8087680672        	0.7755612311		39058.1090801634
-630.8256670588        	0.7755612311		39044.8264783218
-630.8502094818        	0.7755612311		39034.6994293702
-630.8631254705        	0.7755612311		39031.9067837651
-630.8587751185        	0.7755612311		39035.7736554205
-630.8482497734        	0.7755612311		39040.2673800586
-630.8503701166        	0.7755612311		39039.5785918571
-630.8694684184        	0.7755612311		39032.8054002554
-630.8912282190        	0.7755612311		39024.8626625018
-630.8997234492        	0.7755612311		39020.9714093138
-630.8845463984        	0.7755612311		39025.5425931256
-630.8474904714        	0.7755612311		39039.5194304526
-630.8052373806        	0.7755612311		39058.6878585216
-630.7730042929        	0.7755612311		39078.7713117003
-630.7494235347        	0.7755612311		39096.7549622094
-630.7377581916        	0.7755612311		39108.2360884390
-630.7441229725        	0.7755612311		39110.9302445293
-630.7662769785        	0.7755612311		39106.2519194186
-630.7940671605        	0.7755612311		39098.0574446194
-630.8148036771        	0.7755612311		39092.1834060285
-630.8237252536        	0.7755612311		39090.7613789822
-630.8315847507        	0.7755612311		39089.8153717653
-630.8568506837        	0.7755612311		39080.3510928411
-630.9019254425        	0.7755612311		39061.0310037083
-630.9432629878        	0.7755612311		39041.0344306399
-630.9544425372        	0.7755612311		39033.3907741407
-630.9240175817        	0.7755612311		39044.2066865574
-630.8683880073        	0.7755612311		39067.2504699069
-630.8210712645        	0.7755612311		39087.0186516591
-630.7949060321        	0.7755612311		39095.8664100011
-630.7834301064        	0.7755612311		39096.2453111898
-630.7911580179        	0.7755612311		39088.5801471708
-630.8144236317        	0.7755612311		39075.8643828156
-630.8328193548        	0.7755612311		39064.3971172312
-630.8358250076        	0.7755612311		39057.6283528901
-630.8381902229        	0.7755612311		39049.7415031015
-630.8579228254        	0.7755612311		39035.4664313778
-630.8862795562        	0.7755612311		39018.9484325429
-630.9010635269        	0.7755612311		39009.8142071955
-630.8875270097        	0.7755612311		39014.9213383318
-630.8419516069        	0.7755612311		39034.1804516532
-630.7757469083        	0.7755612311		39060.6501369710
-630.7227929002        	0.7755612311		39079.9899010903
-630.7086294909        	0.7755612311		39083.0760018342
-630.7230756050        	0.7755612311		39075.4186739146
-630.7495916191        	0.7755612311		39065.4442222972
-630.7701929628        	0.7755612311		39058.6117376854
-630.7756762928        	0.7755612311		39056.0043883019
-630.7729295534        	0.7755612311		39053.2753442160
-630.7765863536        	0.7755612311		39044.7998796038
-630.7970171686        	0.7755612311		39028.6541617235
-630.8270832154        	0.7755612311		39010.2524469435
-630.8450498486        	0.7755612311		38999.9881905883
-630.8434366688        	0.7755612311		39002.4400280555
-630.8313223671        	0.7755612311		39014.0837685925
-630.8117339170        	0.7755612311		39032.1801528599
-630.7900999871        	0.7755612311		39051.0208559534
-630.7805411563        	0.7755612311		39062.5708593767
-630.7957150204        	0.7755612311		39061.3662062890
-630.8341233629        	0.7755612311		39048.1311678512
-630.8772924470        	0.7755612311		39030.9738973773
-630.9006077187        	0.7755612311		39022.0626511822
-630.8900778949        	0.7755612311		39027.3769181505
-630.8535044155        	0.7755612311		39043.6368104060
-630.8117186853        	0.7755612311		39062.0882563704
-630.7790227306        	0.7755612311		39077.1387398853
-630.7628193561        	0.7755612311		39086.9109284100
-630.7685515402        	0.7755612311		39088.3483119611
-630.8003346935        	0.7755612311		39078.5806438083
-630.8377737939        	0.7755612311		39065.5911781124
-630.8469305290        	0.7755612311		39063.0459988533
-630.8185055167        	0.7755612311		39074.6208136853
-630.7734871223        	0.7755612311		39092.6770484744
-630.7378774304        	0.7755612311		39107.4268936510
-630.7278935558        	0.7755612311		39112.7064424367
-630.7514285180        	0.7755612311		39106.7873013314
-630.7842679842        	0.7755612311		39097.5276730552
